Organization,Link,Date Scraped,Type
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-09-21-suncor-energy-provides-update-on-shelburne-basin-exploration-project-en.pdf?modified=20210902050923,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-09-16-suncor-energy-furthers-commitment-to-solvent-based-extraction-with-nsolv-corporation-en.pdf?modified=20210902050922,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-09-09-suncor-energys-petro-canada-brand-renews-paralympic-partnership-to-2024-en.pdf?modified=20210902050921,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-09-08-suncor-energy-announces-1-0-billion-medium-term-note-offering-en.pdf?modified=20210902050920,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-09-06-suncor-energy-fort-mckay-first-nation-announce-agreement-for-equity-partnership-en.pdf?modified=20210902050919,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-09-02-suncor-energy-to-present-at-the-barclays-ceo-energy-power-conference-2016-en.pdf?modified=20210902050918,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-08-20-suncor-energys-petro-canada-brand-renews-coc-partnership-to-2024-en.pdf?modified=20210902050917,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-08-20-suncor-energy-petro-canadas-face-program-announces-the-class-of-2016-en.pdf?modified=20210902050917,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-08-09-suncor-energy-to-acquire-interest-in-north-sea-rosebank-project-en.pdf?modified=20210902050916,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-07-27-suncor-energy-reports-second-quarter-2016-results-en.pdf?modified=20210902050915,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-07-27-suncor-energy-declares-dividend-en.pdf?modified=20210902050914,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-07-21-suncor-releases-2016-report-on-sustainability-and-new-long-term-sustainability-goals-en.pdf?modified=20210902050913,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-23-suncor-energy-ventures-holding-corporation-announces-results-of-debt-tender-offers-en.pdf?modified=20210902050912,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-23-suncor-energy-closes-purchase-of-additional-interest-in-syncrude-en.pdf?modified=20210902050911,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-22-suncor-energy-announces-closing-of-2-9-billion-bought-deal-common-share-financing-en.pdf?modified=20210902050911,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-16-suncor-energy-ventures-holding-corporation-announces-any-and-all-debt-tender-offers-en.pdf?modified=20210902050909,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-07-suncor-energy-announces-2-5-billion-bought-deal-common-share-financing-en.pdf?modified=20210902050909,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-06-06-suncor-energy-provides-rmwb-production-and-2016-corporate-guidance-update-en.pdf?modified=20210902050908,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-29-suncor-energy-announces-restart-of-rmwb-operations-en.pdf?modified=20210902050907,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-23-suncor-energy-provides-rmwb-operations-update-en.pdf?modified=20210902050907,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-16-suncor-energy-provides-rmwb-operations-update-en.pdf?modified=20210902050906,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-08-suncor-energy-provides-rmwb-operations-update-en.pdf?modified=20210902050905,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-05-suncor-energy-provides-rmwb-operations-update-en.pdf?modified=20210902050905,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-04-suncor-energy-provides-update-on-its-rmwb-operations-en.pdf?modified=20210902050904,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-05-03-suncor-energy-provides-operational-update-en.pdf?modified=20210902050904,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-04-28-suncor-energy-reports-voting-results-from-annual-general-meeting-en.pdf?modified=20210902050903,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-04-27-suncor-energy-reports-first-quarter-2016-results-en.pdf?modified=20210902050902,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-04-27-suncor-energy-declares-dividend-en.pdf?modified=20210902050902,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-04-21-suncor-energy-to-release-first-quarter-2016-financial-results-and-hold-agm-en.pdf?modified=20210902050901,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-03-27-suncor-energy-to-acquire-additional-interest-in-syncrude-en.pdf?modified=20210902050900,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-03-21-suncor-energy-completes-acquisition-of-canadian-oil-sands-en.pdf?modified=20210902050859,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-25-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050858,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-24-suncor-energy-appoints-new-member-to-board-of-directors-en.pdf?modified=20210902050857,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-22-suncor-energy-offer-for-canadian-oil-sands-expires-en.pdf?modified=20210902050857,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-05-suncor-energy-announces-successful-acquisition-of-72-9-of-canadian-oil-sands-shares-en.pdf?modified=20210902050856,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-03-suncor-energy-reports-fourth-quarter-2015-results-en.pdf?modified=20210902050855,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-02-suncor-energy-reminds-cos-shareholders-to-tender-shares-by-february-5-deadline-en.pdf?modified=20210902050854,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-02-02-suncor-energy-declares-dividend-en.pdf?modified=20210902050854,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-01-27-suncor-energy-to-release-fourth-quarter-2015-financial-results-en.pdf?modified=20210902050853,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2016-01-14-evok-announcement-en.pdf?modified=20210930173406,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-01-11-suncor-energy-comments-on-extension-of-offer-for-canadian-oil-sands-en.pdf?modified=20210902050852,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-01-08-suncor-energy-extends-offer-for-canadian-oil-sands-to-wednesday-january-27-en.pdf?modified=20210902050851,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-01-07-suncor-energy-reminds-canadian-oil-sands-shareholders-to-tender-shares-en.pdf?modified=20210902050851,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-01-05-suncor-energy-to-host-investment-community-webcast-qa-en.pdf?modified=20210902050849,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-01-04-suncor-offer-to-acquire-canadian-oil-sands-limited-set-to-expire-on-fri-january-8-2016-en.pdf?modified=20210902050849,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-12-15-suncor-sends-letter-to-canadian-oil-sands-shareholders-hope-is-still-not-a-strategy-en.pdf?modified=20210902050847,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-12-03-suncor-energy-extends-canadian-oil-sands-offer-to-january-8-2016-en.pdf?modified=20210902050847,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-26-suncor-energy-posts-documents-filed-with-alberta-securities-commission-en.pdf?modified=20210902050846,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-22-oil-sands-companies-demonstrate-leadership-on-climate-change-en.pdf?modified=20210902050845,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-17-suncor-energy-announces-2016-capital-spending-program-and-production-outlook-en.pdf?modified=20210902050845,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-16-suncor-energy-declares-dividend-en.pdf?modified=20210902050844,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-12-suncor-energy-sends-letter-to-canadian-oil-sands-shareholders-en.pdf?modified=20210902050843,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-09-suncor-closes-purchase-of-additional-working-interest-in-fort-hills-oil-sands-project-en.pdf?modified=20210902050842,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-11-05-suncor-energy-informed-by-alberta-securities-commission-regarding-hearing-date-en.pdf?modified=20210902050842,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-10-28-suncor-energy-reports-third-quarter-2015-results-en.pdf?modified=20210902050841,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-10-22-suncor-energy-to-release-third-quarter-2015-financial-results-en.pdf?modified=20210902050840,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-10-19-suncor-energy-comments-on-canadian-oil-sands-circular-en.pdf?modified=20210902050839,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-10-15-suncor-energy-recipients-of-2015-petro-canada-face-program-announced-en.pdf?modified=20210902050838,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-10-05-suncor-energy-commences-offer-for-outstanding-shares-of-canadian-oil-sands-limited-en.pdf?modified=20210902050837,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-09-28-new-sponsorship-to-tackle-c02-emissions-en.pdf?modified=20210902050836,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-09-21-suncor-energy-to-acquire-additional-working-interest-in-fort-hills-oil-sands-project-en.pdf?modified=20210902050836,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-09-11-suncor-to-participate-in-a-panel-at-the-peters-and-co-limited-2015-energy-conference-en.pdf?modified=20210902050835,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-09-08-suncor-energys-2015-report-on-sustainability-en.pdf?modified=20210902050835,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-09-02-suncor-energy-to-present-at-the-barclays-ceo-energy-power-conference-2015-en.pdf?modified=20210902050834,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-07-29-suncor-energy-reports-second-quarter-2015-results-en.pdf?modified=20210902050833,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-07-29-suncor-energy-increases-dividend-en.pdf?modified=20210902050832,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-07-22-suncor-energy-to-release-second-quarter-2015-financial-results-en.pdf?modified=20210902050831,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-07-14-suncor-energy-begins-radio-frequency-pilot-at-dover-site-en.pdf?modified=20210902050831,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-07-07-suncor-energy-to-exchange-select-wind-power-facilities-en.pdf?modified=20210902050830,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/images/shared/community-news-files/2015-07-06-suncor-aamjiwnaang-wind-project-en.pdf?modified=20210930173358,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-05-28-suncor-energy-to-participate-in-a-panel-at-the-rbc-capital-markets-conference-en.pdf?modified=20210902050829,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-04-30-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050828,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-04-29-suncor-energy-declares-dividend-en.pdf?modified=20210902050827,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-04-29-suncor-energy-reports-first-quarter-en.pdf?modified=20210902050828,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-04-23-suncor-energy-to-release-first-quarter-2015-financial-results-and-hold-agm-en.pdf?modified=20210902050826,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-04-01-suncor-provides-update-on-cost-management-program-and-operations-en.pdf?modified=20210902050825,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-02-26-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050825,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-02-04-suncor-energy-declares-dividend-en.pdf?modified=20210902050823,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-02-04-suncor-energy-reports-fourth-quarter-2014-results-en.pdf?modified=20210902050824,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-02-03-suncor-energy-appoints-new-member-to-board-of-directors-en.pdf?modified=20210902050822,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-01-28-suncor-energy-to-release-fourth-quarter-2014-financial-results-en.pdf?modified=20210902050821,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-01-13-suncor-accelerates-spending-reductions-in-response-to-lower-crude-price-environment-en.pdf?modified=20210902050820,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2015/2015-01-06-generous-calgarians-helped-surpass-2014-food-drive-goal-en.pdf?modified=20210902050819,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-12-16-suncor-energy-foundation-supports-social-innovation-program-en.pdf?modified=20210902050819,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-12-04-suncor-energy-recognized-for-excellence-in-corporate-reporting-en.pdf?modified=20210902050818,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-11-20-suncor-energy-announces-c750-million-medium-term-note-offering-en.pdf?modified=20210902050817,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-11-20-suncor-energy-announces-pricing-of-us750-million-notes-offering-en.pdf?modified=20210902050817,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-11-18-suncor-energy-announces-2015-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050816,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-11-17-suncor-energy-declares-dividend-en.pdf?modified=20210902050815,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-10-29-suncor-energy-reports-third-quarter-results-en.pdf?modified=20210902050814,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-10-23-suncor-energy-to-release-third-quarter-2014-financial-results-en.pdf?modified=20210902050813,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-09-26-suncor-energy-receives-progressive-aboriginal-relations-certification-en.pdf?modified=20210902050812,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-09-17-suncor-energy-sells-share-of-pioneer-energy-assets-en.pdf?modified=20210902050812,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-09-09-suncor-increases-funding-for-2014-fuelling-athletes-and-coaching-excellence-program-en.pdf?modified=20210902050811,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-09-03-suncor-energy-sells-non-core-wilson-creek-assets-en.pdf?modified=20210902050810,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-08-28-suncor-energy-to-present-at-the-2014-barclays-ceo-energy-power-conference-en.pdf?modified=20210902050809,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-07-30-suncor-energy-increases-dividend-en.pdf?modified=20210902050808,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-07-30-suncor-energy-reports-second-quarter-results-en.pdf?modified=20210902050809,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-07-23-suncor-energy-to-release-second-quarter-2014-financial-results-en.pdf?modified=20210902050807,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-07-16-suncor-energy-releases-2014-report-on-sustainability-en.pdf?modified=20210902050806,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-07-08-ge-suncor-energy-new-investments-toward-environmental-performance-albertas-oil-sands-en.pdf?modified=20210902050806,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-06-19-suncor-energy-partners-approve-new-facility-to-test-water-treatment-and-recycling-tech-en.pdf?modified=20210902050804,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-06-16-suncor-energy-names-alister-cowan-as-chief-financial-officer-en.pdf?modified=20210902050804,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-05-15-suncor-energy-invests-in-apprentices-at-sait-polytechnic-en.pdf?modified=20210902050803,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-05-07-suncor-energy-reports-employee-fatality-at-its-oil-sands-site-en.pdf?modified=20210902050803,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-04-29-suncor-energy-shareholders-approve-all-resolutions-at-annual-general-meeting-en.pdf?modified=20210902050802,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-04-28-suncor-announces-appointment-of-new-board-chair-following-retirement-of-john-ferguson-en.pdf?modified=20210902050759,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-04-28-suncor-energy-declares-dividend-en.pdf?modified=20210902050801,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-04-28-suncor-energy-reports-first-quarter-results-en.pdf?modified=20210902050801,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-04-22-suncor-energy-to-release-first-quarter-2014-financial-results-and-hold-agm-en.pdf?modified=20210902050758,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-04-20-suncor-energy-reports-employee-fatality-at-its-oil-sands-site-en.pdf?modified=20210902050758,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-03-13-suncor-energy-and-the-walrus-foundation-present-the-walrus-talks-energy-en.pdf?modified=20210902050757,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-03-03-suncor-energy-files-annual-disclosure-documents-en.pdf?modified=20210902050756,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-02-18-suncor-energy-amends-normal-course-issuer-bid-en.pdf?modified=20210902050755,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-02-06-suncor-energy-to-present-at-the-credit-suisse-19th-annual-energy-summit-en.pdf?modified=20210902050754,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-02-03-suncor-energy-appoints-new-members-to-board-of-directors-en.pdf?modified=20210902050753,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-02-03-suncor-energy-increases-dividend-en.pdf?modified=20210902050753,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-02-03-suncor-energy-reports-2013-fourth-quarter-results-en.pdf?modified=20210902050753,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-01-28-suncor-energy-to-release-fourth-quarter-2013-financial-results-en.pdf?modified=20210902050751,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-01-19-suncor-energy-reports-employee-fatality-at-its-oil-sands-site-en.pdf?modified=20210902050750,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2014/2014-01-06-record-year-for-calgary-food-bank-christmas-campaign-en.pdf?modified=20210902050749,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-12-11-suncor-energy-helps-fuel-the-dreams-of-canadian-athletes-en.pdf?modified=20210902050748,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-12-09-suncor-announces-interim-chief-financial-officer-en.pdf?modified=20210902050747,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-12-05-suncor-energy-recognized-for-excellence-in-reporting-en.pdf?modified=20210902050746,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-11-29-suncor-announces-resignation-of-chief-financial-officer-en.pdf?modified=20210902050745,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-11-27-suncor-energy-to-webcast-2013-investor-day-en.pdf?modified=20210902050745,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-11-20-suncor-energy-announces-2014-capital-spending-plan-and-production-outlook-en.pdf?modified=20210902050744,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-11-19-suncor-energy-declares-dividend-en.pdf?modified=20210902050743,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-11-15-suncor-to-present-at-the-bank-of-america-merrill-lynch-2013-global-energy-conference-en.pdf?modified=20210902050742,10/27/2025,pdf
Suncor Energy,https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2013/2013-10-30-suncor-energy-and-partners-proceeding-with-fort-hills-oil-sands-project-en.pdf?modified=20210902050741,10/27/2025,pdf
